,of,heur,run,best_x,best_y,maxeval,neval,N,CR,F
16,dartsscore,DE_N=10_CR=0.2_F=2,10735,"[76.30000000000024, 79.90000000000012]",[-42.7128],1000,inf,10,0.2,2.0
17,dartsscore,DE_N=10_CR=0.2_F=2,10736,"[0.4, 112.20000000000007]",[-52.82],1000,237.0,10,0.2,2.0
18,dartsscore,DE_N=10_CR=0.2_F=2,10737,"[-23.299999999998747, -109.39999999999989]",[-50.5884],1000,inf,10,0.2,2.0
19,dartsscore,DE_N=10_CR=0.2_F=2,10738,"[-43.4, -101.49999999999999]",[-51.59],1000,inf,10,0.2,2.0
0,dartsscore,DE_N=10_CR=0.4_F=0.1,10739,"[0.06491472721999951, -0.1]",[-48.685],1000,inf,10,0.4,0.1
1,dartsscore,DE_N=10_CR=0.4_F=0.1,10740,"[-89.0894710314262, -66.23931510999999]",[-44.0288],1000,inf,10,0.4,0.1
2,dartsscore,DE_N=10_CR=0.4_F=0.1,10741,"[60.660209842256926, 93.14008222436804]",[-49.5108],1000,inf,10,0.4,0.1
3,dartsscore,DE_N=10_CR=0.4_F=0.1,10742,"[1.7740682699320764, 0.1089308244018369]",[-47.77],1000,inf,10,0.4,0.1
4,dartsscore,DE_N=10_CR=0.4_F=0.1,10743,"[-42.50597156572534, -102.4260161197641]",[-52.1628],1000,inf,10,0.4,0.1
5,dartsscore,DE_N=10_CR=0.4_F=0.1,10744,"[40.72621551252001, -103.27097030353433]",[-46.7466],1000,inf,10,0.4,0.1
6,dartsscore,DE_N=10_CR=0.4_F=0.1,10745,"[-0.3294560964020004, -2.38711158679126]",[-46.9675],1000,inf,10,0.4,0.1
7,dartsscore,DE_N=10_CR=0.4_F=0.1,10746,"[-30.0634041939499, -107.02341]",[-52.2804],1000,inf,10,0.4,0.1
8,dartsscore,DE_N=10_CR=0.4_F=0.1,10747,"[-43.14116277375842, -102.40846968663641]",[-52.1854],1000,inf,10,0.4,0.1
9,dartsscore,DE_N=10_CR=0.4_F=0.1,10748,"[-12.583656000000001, 110.20428]",[-53.4375],1000,96.0,10,0.4,0.1
10,dartsscore,DE_N=10_CR=0.4_F=0.1,10749,"[0.11508332082549975, -0.12823049000000006]",[-48.6725],1000,inf,10,0.4,0.1
11,dartsscore,DE_N=10_CR=0.4_F=0.1,10750,"[7.970000000000001, 111.414]",[-54.204],1000,42.0,10,0.4,0.1
12,dartsscore,DE_N=10_CR=0.4_F=0.1,10751,"[-0.457622650332799, 0.597641430934181]",[-48.48],1000,inf,10,0.4,0.1
13,dartsscore,DE_N=10_CR=0.4_F=0.1,10752,"[-25.558684892000002, -107.98426176349999]",[-52.2266],1000,inf,10,0.4,0.1
14,dartsscore,DE_N=10_CR=0.4_F=0.1,10753,"[-0.12292151297902999, 0.24570007519779993]",[-48.705],1000,inf,10,0.4,0.1
15,dartsscore,DE_N=10_CR=0.4_F=0.1,10754,"[0.07616743627800017, -0.3398954773539996]",[-48.6125],1000,inf,10,0.4,0.1
16,dartsscore,DE_N=10_CR=0.4_F=0.1,10755,"[-44.181622062530586, -101.48750338168622]",[-52.0514],1000,inf,10,0.4,0.1
17,dartsscore,DE_N=10_CR=0.4_F=0.1,10756,"[1.9757378391822362, 0.59035555381375]",[-47.52],1000,inf,10,0.4,0.1
18,dartsscore,DE_N=10_CR=0.4_F=0.1,10757,"[1.1722591068731265, -0.16453874409999986]",[-48.235],1000,inf,10,0.4,0.1
19,dartsscore,DE_N=10_CR=0.4_F=0.1,10758,"[-0.39572758287733256, 0.8602691963540647]",[-48.47],1000,inf,10,0.4,0.1
0,dartsscore,DE_N=10_CR=0.4_F=0.5,10759,"[-9.31586914062499, 111.476953125]",[-53.9305],1000,627.0,10,0.4,0.5
1,dartsscore,DE_N=10_CR=0.4_F=0.5,10760,"[-32.6752732753754, -106.05145797729492]",[-52.2728],1000,inf,10,0.4,0.5
2,dartsscore,DE_N=10_CR=0.4_F=0.5,10761,"[-1.1330245971679729, -0.014636230468749067]",[-48.26],1000,inf,10,0.4,0.5
3,dartsscore,DE_N=10_CR=0.4_F=0.5,10762,"[61.49501953124998, 92.31147003173828]",[-49.626],1000,inf,10,0.4,0.5
4,dartsscore,DE_N=10_CR=0.4_F=0.5,10763,"[7.362500000000004, 111.778125]",[-53.9023],1000,389.0,10,0.4,0.5
5,dartsscore,DE_N=10_CR=0.4_F=0.5,10764,"[11.671875000000005, 110.48749999999998]",[-53.8321],1000,238.0,10,0.4,0.5
6,dartsscore,DE_N=10_CR=0.4_F=0.5,10765,"[-36.533984375, -104.65010681152343]",[-52.3298],1000,inf,10,0.4,0.5
7,dartsscore,DE_N=10_CR=0.4_F=0.5,10766,"[0.033117675781257516, -0.08551025390624861]",[-48.685],1000,inf,10,0.4,0.5
8,dartsscore,DE_N=10_CR=0.4_F=0.5,10767,"[8.237499999999994, 112.03857421875003]",[-52.6949],1000,584.0,10,0.4,0.5
9,dartsscore,DE_N=10_CR=0.4_F=0.5,10768,"[-35.73635406494141, -105.85529785156251]",[-51.452],1000,inf,10,0.4,0.5
10,dartsscore,DE_N=10_CR=0.4_F=0.5,10769,"[7.185937500000001, 110.34687500000001]",[-54.5783],1000,92.0,10,0.4,0.5
11,dartsscore,DE_N=10_CR=0.4_F=0.5,10770,"[-31.21658935546875, -106.43617706298826]",[-52.2652],1000,inf,10,0.4,0.5
12,dartsscore,DE_N=10_CR=0.4_F=0.5,10771,"[11.981250000000001, 109.81875000000002]",[-53.3747],1000,140.0,10,0.4,0.5
13,dartsscore,DE_N=10_CR=0.4_F=0.5,10772,"[-28.69624023437499, -107.36543350219728]",[-52.2652],1000,inf,10,0.4,0.5
14,dartsscore,DE_N=10_CR=0.4_F=0.5,10773,"[0.08104553222655927, -0.06746215820312768]",[-48.685],1000,inf,10,0.4,0.5
15,dartsscore,DE_N=10_CR=0.4_F=0.5,10774,"[0.3500000000000014, 110.45683593750002]",[-54.752],1000,406.0,10,0.4,0.5
16,dartsscore,DE_N=10_CR=0.4_F=0.5,10775,"[-37.846696865558634, -104.39569091796878]",[-52.2956],1000,inf,10,0.4,0.5
17,dartsscore,DE_N=10_CR=0.4_F=0.5,10776,"[9.024999999999999, 110.45]",[-54.7721],1000,103.0,10,0.4,0.5
18,dartsscore,DE_N=10_CR=0.4_F=0.5,10777,"[-30.51882934570313, -106.85625000000002]",[-52.2652],1000,inf,10,0.4,0.5
19,dartsscore,DE_N=10_CR=0.4_F=0.5,10778,"[7.5406249999999915, 111.425]",[-54.32],1000,234.0,10,0.4,0.5
0,dartsscore,DE_N=10_CR=0.4_F=1,10779,"[-4.800000000000011, 110.60000000000005]",[-54.708],1000,438.0,10,0.4,1.0
1,dartsscore,DE_N=10_CR=0.4_F=1,10780,"[11.100000000000003, 110.09999999999995]",[-54.0552],1000,399.0,10,0.4,1.0
2,dartsscore,DE_N=10_CR=0.4_F=1,10781,"[-9.800000000000002, 109.10000000000001]",[-52.6025],1000,363.0,10,0.4,1.0
3,dartsscore,DE_N=10_CR=0.4_F=1,10782,"[12.5, 110.89999999999998]",[-53.0702],1000,123.0,10,0.4,1.0
4,dartsscore,DE_N=10_CR=0.4_F=1,10783,"[-27.60000000000001, -106.20000000000002]",[-50.8098],1000,inf,10,0.4,1.0
5,dartsscore,DE_N=10_CR=0.4_F=1,10784,"[-8.199999999999989, 109.80000000000003]",[-53.83],1000,741.0,10,0.4,1.0
6,dartsscore,DE_N=10_CR=0.4_F=1,10785,"[4.399999999999999, 111.60000000000002]",[-54.176],1000,381.0,10,0.4,1.0
7,dartsscore,DE_N=10_CR=0.4_F=1,10786,"[-35.999999999999886, -105.1]",[-51.8168],1000,inf,10,0.4,1.0
8,dartsscore,DE_N=10_CR=0.4_F=1,10787,"[-0.3000000000000709, 0.10000000000000142]",[-48.5175],1000,inf,10,0.4,1.0
9,dartsscore,DE_N=10_CR=0.4_F=1,10788,"[-27.000000000000007, -107.7]",[-52.2974],1000,inf,10,0.4,1.0
10,dartsscore,DE_N=10_CR=0.4_F=1,10789,"[-0.79999999999999, -0.20000000000001705]",[-48.5125],1000,inf,10,0.4,1.0
11,dartsscore,DE_N=10_CR=0.4_F=1,10790,"[-23.799999999999955, -109.3]",[-51.221],1000,inf,10,0.4,1.0
12,dartsscore,DE_N=10_CR=0.4_F=1,10791,"[-7.900000000000015, 109.90000000000003]",[-54.24],1000,681.0,10,0.4,1.0
13,dartsscore,DE_N=10_CR=0.4_F=1,10792,"[-4.1000000000000085, 111.09999999999997]",[-54.836],1000,376.0,10,0.4,1.0
14,dartsscore,DE_N=10_CR=0.4_F=1,10793,"[2.1999999999999886, 111.2]",[-54.896],1000,323.0,10,0.4,1.0
15,dartsscore,DE_N=10_CR=0.4_F=1,10794,"[-0.19999999999985363, 0.19999999999998863]",[-48.705],1000,inf,10,0.4,1.0
16,dartsscore,DE_N=10_CR=0.4_F=1,10795,"[-1.40000000000002, 110.39999999999992]",[-54.46],1000,381.0,10,0.4,1.0
17,dartsscore,DE_N=10_CR=0.4_F=1,10796,"[-5.1, 112.10000000000001]",[-53.22],1000,25.0,10,0.4,1.0
18,dartsscore,DE_N=10_CR=0.4_F=1,10797,"[87.60000000000001, -67.3]",[-41.181],1000,inf,10,0.4,1.0
19,dartsscore,DE_N=10_CR=0.4_F=1,10798,"[12.899999999999991, 108.4]",[-48.8074],1000,inf,10,0.4,1.0
0,dartsscore,DE_N=10_CR=0.4_F=1.5,10799,"[-36.0, -104.8624999999998]",[-52.2044],1000,inf,10,0.4,1.5
1,dartsscore,DE_N=10_CR=0.4_F=1.5,10800,"[0.4749999999999659, 111.67500000000018]",[-54.08],1000,207.0,10,0.4,1.5
2,dartsscore,DE_N=10_CR=0.4_F=1.5,10801,"[8.399999999999991, 109.55]",[-53.1858],1000,11.0,10,0.4,1.5
3,dartsscore,DE_N=10_CR=0.4_F=1.5,10802,"[-22.293750000000024, -109.12499999999994]",[-50.5582],1000,inf,10,0.4,1.5
4,dartsscore,DE_N=10_CR=0.4_F=1.5,10803,"[-32.54140625000083, -105.59589843750044]",[-51.832],1000,inf,10,0.4,1.5
5,dartsscore,DE_N=10_CR=0.4_F=1.5,10804,"[5.5375000000002785, 110.77500000000003]",[-54.604],1000,756.0,10,0.4,1.5
6,dartsscore,DE_N=10_CR=0.4_F=1.5,10805,"[57.762500000000095, 94.64843750000006]",[-49.2282],1000,inf,10,0.4,1.5
7,dartsscore,DE_N=10_CR=0.4_F=1.5,10806,"[-4.9, 112.09999999999997]",[-53.],1000,131.0,10,0.4,1.5
8,dartsscore,DE_N=10_CR=0.4_F=1.5,10807,"[71.18515624999912, 85.58750000000003]",[-49.3236],1000,inf,10,0.4,1.5
9,dartsscore,DE_N=10_CR=0.4_F=1.5,10808,"[5.137499999999989, 110.12656249999986]",[-54.084],1000,240.0,10,0.4,1.5
10,dartsscore,DE_N=10_CR=0.4_F=1.5,10809,"[8.052343749999858, 110.78437500000055]",[-55.0184],1000,583.0,10,0.4,1.5
11,dartsscore,DE_N=10_CR=0.4_F=1.5,10810,"[-8.077734375000091, 111.83750000000032]",[-53.267],1000,395.0,10,0.4,1.5
12,dartsscore,DE_N=10_CR=0.4_F=1.5,10811,"[-40.66249999999998, -101.54999999999998]",[-49.5394],1000,inf,10,0.4,1.5
13,dartsscore,DE_N=10_CR=0.4_F=1.5,10812,"[8.487499999999947, 110.25781250000014]",[-54.3896],1000,780.0,10,0.4,1.5
14,dartsscore,DE_N=10_CR=0.4_F=1.5,10813,"[10.449999999999989, 109.6898437499999]",[-53.7765],1000,820.0,10,0.4,1.5
15,dartsscore,DE_N=10_CR=0.4_F=1.5,10814,"[4.142968749999945, 112.05624999999965]",[-53.224],1000,700.0,10,0.4,1.5
16,dartsscore,DE_N=10_CR=0.4_F=1.5,10815,"[4.3500000000000085, 112.0]",[-53.18],1000,42.0,10,0.4,1.5
17,dartsscore,DE_N=10_CR=0.4_F=1.5,10816,"[2.4749999999999233, -0.6250000000000284]",[-46.69],1000,inf,10,0.4,1.5
18,dartsscore,DE_N=10_CR=0.4_F=1.5,10817,"[67.58124999999993, 87.30468750000021]",[-48.9996],1000,inf,10,0.4,1.5
19,dartsscore,DE_N=10_CR=0.4_F=1.5,10818,"[5.512500000000038, 109.67499999999995]",[-53.052],1000,95.0,10,0.4,1.5
0,dartsscore,DE_N=10_CR=0.4_F=2,10819,"[4.299999999999821, 110.39999999999999]",[-54.568],1000,667.0,10,0.4,2.0
1,dartsscore,DE_N=10_CR=0.4_F=2,10820,"[3.2999999999992156, 110.40000000000018]",[-54.548],1000,988.0,10,0.4,2.0
2,dartsscore,DE_N=10_CR=0.4_F=2,10821,"[2.200000000000294, 112.70000000000036]",[-51.732],1000,inf,10,0.4,2.0
3,dartsscore,DE_N=10_CR=0.4_F=2,10822,"[-1.8000000000015177, 110.5]",[-54.748],1000,575.0,10,0.4,2.0
4,dartsscore,DE_N=10_CR=0.4_F=2,10823,"[-26.399999999999984, -108.4]",[-51.5762],1000,inf,10,0.4,2.0
5,dartsscore,DE_N=10_CR=0.4_F=2,10824,"[-1.1, 111.39999999999998]",[-54.516],1000,211.0,10,0.4,2.0
6,dartsscore,DE_N=10_CR=0.4_F=2,10825,"[-106.50000000000006, 31.199999999999996]",[-38.4972],1000,inf,10,0.4,2.0
7,dartsscore,DE_N=10_CR=0.4_F=2,10826,"[-88.29999999999639, -65.10000000000004]",[-42.3808],1000,inf,10,0.4,2.0
8,dartsscore,DE_N=10_CR=0.4_F=2,10827,"[3.4000000000001593, 112.39999999999989]",[-52.644],1000,523.0,10,0.4,2.0
9,dartsscore,DE_N=10_CR=0.4_F=2,10828,"[-37.9999999999925, -104.10000000000002]",[-52.25],1000,inf,10,0.4,2.0
10,dartsscore,DE_N=10_CR=0.4_F=2,10829,"[-0.7000000000000168, 109.59999999999988]",[-52.816],1000,558.0,10,0.4,2.0
11,dartsscore,DE_N=10_CR=0.4_F=2,10830,"[69.40000000000018, 85.90000000000052]",[-49.1148],1000,inf,10,0.4,2.0
12,dartsscore,DE_N=10_CR=0.4_F=2,10831,"[0.7000000000000028, 109.69999999999997]",[-53.04],1000,510.0,10,0.4,2.0
13,dartsscore,DE_N=10_CR=0.4_F=2,10832,"[68.00000000000063, 87.80000000000001]",[-49.4892],1000,inf,10,0.4,2.0
14,dartsscore,DE_N=10_CR=0.4_F=2,10833,"[0.700000000000017, 111.09999999999998]",[-55.164],1000,771.0,10,0.4,2.0
15,dartsscore,DE_N=10_CR=0.4_F=2,10834,"[-0.39999999999901803, 0.09999999999992326]",[-48.5575],1000,inf,10,0.4,2.0
16,dartsscore,DE_N=10_CR=0.4_F=2,10835,"[-1.1000000000000725, 0.6]",[-48.2],1000,inf,10,0.4,2.0
17,dartsscore,DE_N=10_CR=0.4_F=2,10836,"[-37.79999999999988, -104.10000000000186]",[-51.9802],1000,inf,10,0.4,2.0
18,dartsscore,DE_N=10_CR=0.4_F=2,10837,"[-7.000000000000782, 111.70000000000014]",[-53.852],1000,569.0,10,0.4,2.0
19,dartsscore,DE_N=10_CR=0.4_F=2,10838,"[-2.9999999999985647, 110.9]",[-54.76],1000,731.0,10,0.4,2.0
0,dartsscore,DE_N=10_CR=0.6_F=0.1,10839,"[0.04132868789539966, 110.03804934]",[-53.744],1000,94.0,10,0.6,0.1
1,dartsscore,DE_N=10_CR=0.6_F=0.1,10840,"[-0.09939466380000067, 0.9528239804399998]",[-48.4475],1000,inf,10,0.6,0.1
2,dartsscore,DE_N=10_CR=0.6_F=0.1,10841,"[62.020133718233296, 91.80338256039423]",[-49.4676],1000,inf,10,0.6,0.1
3,dartsscore,DE_N=10_CR=0.6_F=0.1,10842,"[4.297988711, 110.21184016]",[-54.264],1000,64.0,10,0.6,0.1
4,dartsscore,DE_N=10_CR=0.6_F=0.1,10843,"[0.6, 110.96399999999998]",[-54.572],1000,14.0,10,0.6,0.1
5,dartsscore,DE_N=10_CR=0.6_F=0.1,10844,"[-61.868721029697014, -152.8944667896441]",[-34.4603],1000,inf,10,0.6,0.1
6,dartsscore,DE_N=10_CR=0.6_F=0.1,10845,"[-107.34006016042837, 28.680427094115927]",[-38.5392],1000,inf,10,0.6,0.1
7,dartsscore,DE_N=10_CR=0.6_F=0.1,10846,"[0.2870649219746471, -0.6938885467307172]",[-48.4775],1000,inf,10,0.6,0.1
8,dartsscore,DE_N=10_CR=0.6_F=0.1,10847,"[-103.48815755353122, 39.995765057499995]",[-38.4944],1000,inf,10,0.6,0.1
9,dartsscore,DE_N=10_CR=0.6_F=0.1,10848,"[71.46525662546159, 84.8084017386641]",[-49.476],1000,inf,10,0.6,0.1
10,dartsscore,DE_N=10_CR=0.6_F=0.1,10849,"[63.054288017800005, 91.3995339676807]",[-49.5684],1000,inf,10,0.6,0.1
11,dartsscore,DE_N=10_CR=0.6_F=0.1,10850,"[-106.22966294835274, 32.14678456099615]",[-38.5168],1000,inf,10,0.6,0.1
12,dartsscore,DE_N=10_CR=0.6_F=0.1,10851,"[6.494796650000001, 110.62593502]",[-54.684],1000,60.0,10,0.6,0.1
13,dartsscore,DE_N=10_CR=0.6_F=0.1,10852,"[-0.4018815627359983, 1.5982964976800136]",[-47.88],1000,inf,10,0.6,0.1
14,dartsscore,DE_N=10_CR=0.6_F=0.1,10853,"[0.73986298987, 112.284556986]",[-52.844],1000,72.0,10,0.6,0.1
15,dartsscore,DE_N=10_CR=0.6_F=0.1,10854,"[-0.1675015000000002, -0.49998400000000026]",[-48.5975],1000,inf,10,0.6,0.1
16,dartsscore,DE_N=10_CR=0.6_F=0.1,10855,"[72.20003689870686, 84.08893893076531]",[-49.4202],1000,inf,10,0.6,0.1
17,dartsscore,DE_N=10_CR=0.6_F=0.1,10856,"[4.1, 110.49040000000001]",[-54.488],1000,25.0,10,0.6,0.1
18,dartsscore,DE_N=10_CR=0.6_F=0.1,10857,"[-0.16618928460228946, 1.2879089411228997]",[-48.2125],1000,inf,10,0.6,0.1
19,dartsscore,DE_N=10_CR=0.6_F=0.1,10858,"[1.269134933946391, -0.504070834209385]",[-48.12],1000,inf,10,0.6,0.1
0,dartsscore,DE_N=10_CR=0.6_F=0.5,10859,"[0.27237948179244964, 0.1380859374999997]",[-48.6825],1000,inf,10,0.6,0.5
1,dartsscore,DE_N=10_CR=0.6_F=0.5,10860,"[-1.262500000000001, 111.3875]",[-54.472],1000,67.0,10,0.6,0.5
2,dartsscore,DE_N=10_CR=0.6_F=0.5,10861,"[-32.70822603986598, -106.06392053216695]",[-52.3412],1000,inf,10,0.6,0.5
3,dartsscore,DE_N=10_CR=0.6_F=0.5,10862,"[-107.03742060661318, 28.910724401474]",[-38.5812],1000,inf,10,0.6,0.5
4,dartsscore,DE_N=10_CR=0.6_F=0.5,10863,"[0.028139591217041265, -0.07967796325683696]",[-48.685],1000,inf,10,0.6,0.5
5,dartsscore,DE_N=10_CR=0.6_F=0.5,10864,"[7.6171875000000036, 110.593701171875]",[-54.732],1000,96.0,10,0.6,0.5
6,dartsscore,DE_N=10_CR=0.6_F=0.5,10865,"[72.68125572204592, 83.77450747489931]",[-49.6406],1000,inf,10,0.6,0.5
7,dartsscore,DE_N=10_CR=0.6_F=0.5,10866,"[-1.506640624999998, 112.236328125]",[-53.232],1000,136.0,10,0.6,0.5
8,dartsscore,DE_N=10_CR=0.6_F=0.5,10867,"[-26.953520488739013, -107.61981116533279]",[-52.2974],1000,inf,10,0.6,0.5
9,dartsscore,DE_N=10_CR=0.6_F=0.5,10868,"[-0.15800304412841865, 0.20845642089844452]",[-48.705],1000,inf,10,0.6,0.5
10,dartsscore,DE_N=10_CR=0.6_F=0.5,10869,"[2.7000000000000015, 109.85000000000001]",[-53.268],1000,15.0,10,0.6,0.5
11,dartsscore,DE_N=10_CR=0.6_F=0.5,10870,"[70.02364349365234, 86.35687255859374]",[-49.6404],1000,inf,10,0.6,0.5
12,dartsscore,DE_N=10_CR=0.6_F=0.5,10871,"[-7.087500000000001, 111.80000000000001]",[-53.72],1000,67.0,10,0.6,0.5
13,dartsscore,DE_N=10_CR=0.6_F=0.5,10872,"[1.070507812499996, 111.84501953125002]",[-53.92],1000,377.0,10,0.6,0.5
14,dartsscore,DE_N=10_CR=0.6_F=0.5,10873,"[-39.54418978691102, -103.73777770996091]",[-52.307],1000,inf,10,0.6,0.5
15,dartsscore,DE_N=10_CR=0.6_F=0.5,10874,"[-11.874999999999986, 111.2515625]",[-53.052],1000,139.0,10,0.6,0.5
16,dartsscore,DE_N=10_CR=0.6_F=0.5,10875,"[-7.357812500000001, 112.03750000000001]",[-52.888],1000,150.0,10,0.6,0.5
17,dartsscore,DE_N=10_CR=0.6_F=0.5,10876,"[-6.8, 109.2]",[-52.72],1000,12.0,10,0.6,0.5
18,dartsscore,DE_N=10_CR=0.6_F=0.5,10877,"[37.76843520402909, -104.40772427022455]",[-46.8044],1000,inf,10,0.6,0.5
19,dartsscore,DE_N=10_CR=0.6_F=0.5,10878,"[12.725390625000024, 110.71953125]",[-52.628],1000,580.0,10,0.6,0.5
0,dartsscore,DE_N=10_CR=0.6_F=1,10879,"[70.09999999999995, 86.39999999999986]",[-49.6404],1000,inf,10,0.6,1.0
1,dartsscore,DE_N=10_CR=0.6_F=1,10880,"[69.1, 86.10000000000005]",[-49.158],1000,inf,10,0.6,1.0
2,dartsscore,DE_N=10_CR=0.6_F=1,10881,"[-0.10000000000004317, 0.2999999999999696]",[-48.705],1000,inf,10,0.6,1.0
3,dartsscore,DE_N=10_CR=0.6_F=1,10882,"[0.10000000000000142, 110.50000000000001]",[-54.704],1000,299.0,10,0.6,1.0
4,dartsscore,DE_N=10_CR=0.6_F=1,10883,"[-8.200000000000014, 109.49999999999977]",[-53.225],1000,376.0,10,0.6,1.0
5,dartsscore,DE_N=10_CR=0.6_F=1,10884,"[6.100000000000023, 109.4]",[-52.504],1000,371.0,10,0.6,1.0
6,dartsscore,DE_N=10_CR=0.6_F=1,10885,"[0.1, -1.3999999999999435]",[-47.9925],1000,inf,10,0.6,1.0
7,dartsscore,DE_N=10_CR=0.6_F=1,10886,"[66.70000000000006, 88.5]",[-49.2192],1000,inf,10,0.6,1.0
8,dartsscore,DE_N=10_CR=0.6_F=1,10887,"[66.50000000000003, 89.69999999999999]",[-48.4956],1000,inf,10,0.6,1.0
9,dartsscore,DE_N=10_CR=0.6_F=1,10888,"[-30.39999999999999, -106.80000000000001]",[-52.0068],1000,inf,10,0.6,1.0
10,dartsscore,DE_N=10_CR=0.6_F=1,10889,"[0.6000000000000085, 4.999999999999986]",[-40.083],1000,inf,10,0.6,1.0
11,dartsscore,DE_N=10_CR=0.6_F=1,10890,"[72.19999999999999, 88.4]",[-39.8052],1000,inf,10,0.6,1.0
12,dartsscore,DE_N=10_CR=0.6_F=1,10891,"[2.0999999999999943, 109.99999999999999]",[-54.196],1000,234.0,10,0.6,1.0
13,dartsscore,DE_N=10_CR=0.6_F=1,10892,"[-27.599999999999966, -107.10000000000025]",[-52.2294],1000,inf,10,0.6,1.0
14,dartsscore,DE_N=10_CR=0.6_F=1,10893,[-0.7 -0.4],[-48.3725],1000,inf,10,0.6,1.0
15,dartsscore,DE_N=10_CR=0.6_F=1,10894,"[27.500000000000057, -107.40000000000002]",[-46.7322],1000,inf,10,0.6,1.0
16,dartsscore,DE_N=10_CR=0.6_F=1,10895,"[94.69999999999996, -57.9]",[-41.095],1000,inf,10,0.6,1.0
17,dartsscore,DE_N=10_CR=0.6_F=1,10896,"[-37.89999999999999, -104.19999999999999]",[-52.079],1000,inf,10,0.6,1.0
18,dartsscore,DE_N=10_CR=0.6_F=1,10897,"[70.99999999999999, 85.19999999999996]",[-49.3554],1000,inf,10,0.6,1.0
19,dartsscore,DE_N=10_CR=0.6_F=1,10898,"[-84.39999999999995, -71.80000000000001]",[-44.0289],1000,inf,10,0.6,1.0
0,dartsscore,DE_N=10_CR=0.6_F=1.5,10899,"[-4.915624999999956, 111.94687499999999]",[-53.548],1000,779.0,10,0.6,1.5
1,dartsscore,DE_N=10_CR=0.6_F=1.5,10900,"[-25.8750000000001, -107.14999999999996]",[-51.5858],1000,inf,10,0.6,1.5
2,dartsscore,DE_N=10_CR=0.6_F=1.5,10901,"[10.19687500000003, 110.56249999999991]",[-54.4472],1000,628.0,10,0.6,1.5
3,dartsscore,DE_N=10_CR=0.6_F=1.5,10902,"[-40.41874999999991, -102.98750000000001]",[-51.9082],1000,inf,10,0.6,1.5
4,dartsscore,DE_N=10_CR=0.6_F=1.5,10903,"[-1.5750000000000455, 112.43906250000005]",[-52.18],1000,inf,10,0.6,1.5
5,dartsscore,DE_N=10_CR=0.6_F=1.5,10904,"[2.024999999999995, 110.89374999999998]",[-54.616],1000,601.0,10,0.6,1.5
6,dartsscore,DE_N=10_CR=0.6_F=1.5,10905,"[-38.01132812500035, -104.04999999999993]",[-52.155],1000,inf,10,0.6,1.5
7,dartsscore,DE_N=10_CR=0.6_F=1.5,10906,"[-37.18681640621204, -104.60987749095926]",[-52.307],1000,inf,10,0.6,1.5
8,dartsscore,DE_N=10_CR=0.6_F=1.5,10907,"[-10.414062499999389, 111.31875]",[-53.8305],1000,408.0,10,0.6,1.5
9,dartsscore,DE_N=10_CR=0.6_F=1.5,10908,"[-28.087499999999867, -106.07187499999998]",[-50.4906],1000,inf,10,0.6,1.5
10,dartsscore,DE_N=10_CR=0.6_F=1.5,10909,"[-12.947656249999739, 110.8402343750002]",[-52.6285],1000,742.0,10,0.6,1.5
11,dartsscore,DE_N=10_CR=0.6_F=1.5,10910,"[2.8824218750000696, 110.76562499999987]",[-54.632],1000,661.0,10,0.6,1.5
12,dartsscore,DE_N=10_CR=0.6_F=1.5,10911,"[73.28906249999986, 82.60224609375317]",[-48.9644],1000,inf,10,0.6,1.5
13,dartsscore,DE_N=10_CR=0.6_F=1.5,10912,"[-1.556249999999963, -0.024999999999991473]",[-47.865],1000,inf,10,0.6,1.5
14,dartsscore,DE_N=10_CR=0.6_F=1.5,10913,"[9.001416015624756, 111.0628906249998]",[-54.7026],1000,433.0,10,0.6,1.5
15,dartsscore,DE_N=10_CR=0.6_F=1.5,10914,"[2.4750000000000023, 110.5625]",[-54.676],1000,98.0,10,0.6,1.5
16,dartsscore,DE_N=10_CR=0.6_F=1.5,10915,"[-1.6000000000000014, 111.38750000000002]",[-54.728],1000,158.0,10,0.6,1.5
17,dartsscore,DE_N=10_CR=0.6_F=1.5,10916,"[-0.1974548339614437, -0.2548095703123401]",[-48.65],1000,inf,10,0.6,1.5
18,dartsscore,DE_N=10_CR=0.6_F=1.5,10917,"[-5.278124999999896, 112.11562499999994]",[-53.032],1000,348.0,10,0.6,1.5
19,dartsscore,DE_N=10_CR=0.6_F=1.5,10918,"[-42.85959167476021, -102.77890625000018]",[-52.0608],1000,inf,10,0.6,1.5
0,dartsscore,DE_N=10_CR=0.6_F=2,10919,"[8.9, 109.1000000000001]",[-52.4619],1000,inf,10,0.6,2.0
1,dartsscore,DE_N=10_CR=0.6_F=2,10920,"[-31.0, -109.49999999999997]",[-44.7032],1000,inf,10,0.6,2.0
2,dartsscore,DE_N=10_CR=0.6_F=2,10921,"[-0.40000000011892434, 0.19999999998378915]",[-48.6125],1000,inf,10,0.6,2.0
3,dartsscore,DE_N=10_CR=0.6_F=2,10922,"[66.99999999999987, 88.39999999999881]",[-49.3272],1000,inf,10,0.6,2.0
4,dartsscore,DE_N=10_CR=0.6_F=2,10923,"[-37.39999999999996, -104.19999999999996]",[-51.9384],1000,inf,10,0.6,2.0
5,dartsscore,DE_N=10_CR=0.6_F=2,10924,"[-46.200000000000074, -102.09999999999998]",[-49.9626],1000,inf,10,0.6,2.0
6,dartsscore,DE_N=10_CR=0.6_F=2,10925,"[-1.3000000000004435, -1.6000000000000263]",[-47.12],1000,inf,10,0.6,2.0
